# Time-averaged data for fix myat2
# TimeStep v_myvol
41000 32524.4
41100 32470.3
41200 32406.6
41300 32368.5
41400 32377.2
41500 32484.4
41600 32676.6
41700 32810.4
41800 32836.3
41900 32805.2
42000 32730.7
42100 32720.9
42200 32753.3
42300 32798.2
42400 32886
42500 32902.6
42600 32848.5
42700 32715.9
42800 32558.9
42900 32446.5
43000 32465.6
43100 32489.3
43200 32517.5
43300 32575.8
43400 32610.2
43500 32609.8
43600 32637.5
43700 32721.9
43800 32829.5
43900 32910
44000 32948.8
44100 32961.9
44200 32917.6
44300 32793.1
44400 32649.1
44500 32581.6
44600 32576.2
44700 32584.9
44800 32569.2
44900 32540.5
45000 32541
45100 32563.6
45200 32566.3
45300 32585.2
45400 32572.7
45500 32641.9
45600 32804.8
45700 32898.8
45800 32933.1
45900 32914.9
46000 32834.2
46100 32640.9
46200 32363.7
46300 32111.8
46400 32034.6
46500 31993.9
46600 31951.9
46700 31879.8
46800 31826.1
46900 31854
47000 31932.9
47100 32087.7
47200 32269.2
47300 32417.3
47400 32551.3
47500 32703
47600 32778.5
47700 32822.7
47800 32854.1
47900 32784.7
48000 32618.1
48100 32461.4
48200 32436.2
48300 32427.1
48400 32416.6
48500 32467.8
48600 32550.1
48700 32598.9
48800 32653.4
48900 32717.8
49000 32764.2
49100 32743.4
49200 32623.4
49300 32515.2
49400 32472.6
49500 32474.7
49600 32570.5
49700 32765.8
49800 33002.8
49900 33169.8
50000 33154.1
50100 32990
50200 32886.9
50300 32864.7
50400 32843.1
50500 32807
50600 32723.4
50700 32554.4
50800 32507.9
50900 32543.6
51000 32533.8
51100 32520
51200 32514.3
51300 32505.1
51400 32475.3
51500 32493.2
51600 32526.3
51700 32566
51800 32663.8
51900 32733.1
52000 32728.9
52100 32759.6
52200 32805.6
52300 32902.8
52400 32934.5
52500 32877.4
52600 32837.3
52700 32892.5
52800 32936.1
52900 32833.8
53000 32613
53100 32408.1
53200 32261
53300 32156.4
53400 32125.8
53500 32165.3
53600 32228.7
53700 32287
53800 32425.6
53900 32577
54000 32634
54100 32665.1
54200 32691
54300 32701.7
54400 32676.1
54500 32614.7
54600 32559.1
54700 32550.9
54800 32554.9
54900 32566.4
55000 32639
55100 32744.3
55200 32836.6
55300 32855.9
55400 32863.3
55500 32792.4
55600 32674.4
55700 32606.7
55800 32566.6
55900 32583.8
56000 32608.6
56100 32579.3
56200 32549.7
56300 32563
56400 32525
56500 32499.8
56600 32454.5
56700 32413.5
56800 32449.7
56900 32474.5
57000 32383
57100 32217.4
57200 32109.7
57300 32142
57400 32216.5
57500 32335.4
57600 32464.3
57700 32551.9
57800 32571.1
57900 32531.2
58000 32454.5
58100 32414.3
58200 32427.5
58300 32496.2
58400 32531.8
58500 32509.1
58600 32423.7
58700 32405.1
58800 32402.2
58900 32389
59000 32378.3
